Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,Highway MPG,City MPG,Popularity,MSRP,Total MPG,Price per HP
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,crew cab pickup,17,13,2031,43585,15.0,114
Toyota,Tundra,2016,regular unleaded,381,8,automatic,rear wheel drive,4,flex fuel,large,extended cab pickup,18,13,2031,32650,15.5,86
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,33890,15.0,89
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,automatic,rear wheel drive,4,flex fuel,large,crew cab pickup,18,13,2031,40535,15.5,106
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,36030,15.0,95
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,35700,15.0,94
Toyota,Tundra,2016,regular unleaded,381,8,automatic,four wheel drive,2,crossover,large,regular cab pickup,17,13,2031,33000,15.0,87
Toyota,Tundra,2016,regular unleaded,381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,33890,15.0,89
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,automatic,rear wheel drive,4,flex fuel,large,extended cab pickup,18,13,2031,31170,15.5,82
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,crew cab pickup,17,13,2031,38020,15.0,100
Toyota,Tundra,2017,regular unleaded,381,8,automatic,four wheel drive,2,crossover,large,regular cab pickup,17,13,2031,33450,15.0,88
Toyota,Tundra,2017,regular unleaded,381,8,automatic,four wheel drive,4,flex fuel,large,crew cab pickup,17,13,2031,50030,15.0,131
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,rear wheel drive,4,flex fuel,large,crew cab pickup,18,13,2031,35420,15.5,93
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,42330,15.0,111
Toyota,Tundra,2017,regular unleaded,310,8,automatic,rear wheel drive,4,crossover,large,extended cab pickup,19,15,2031,31830,17.0,103
Toyota,Tundra,2017,regular unleaded,381,8,automatic,rear wheel drive,4,flex fuel,large,crew cab pickup,18,13,2031,46980,15.5,123
Toyota,Tundra,2017,regular unleaded,381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,42330,15.0,111
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,rear wheel drive,4,flex fuel,large,crew cab pickup,18,13,2031,46980,15.5,123
Toyota,Tundra,2017,regular unleaded,381,8,automatic,four wheel drive,4,flex fuel,large,crew cab pickup,17,13,2031,44195,15.0,116
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,rear wheel drive,4,flex fuel,large,extended cab pickup,18,13,2031,39280,15.5,103
Toyota,Tundra,2017,regular unleaded,310,8,automatic,four wheel drive,4,unspecified,large,extended cab pickup,18,14,2031,34880,16.0,113
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,crew cab pickup,17,13,2031,46010,15.0,121
Toyota,Tundra,2017,regular unleaded,381,8,automatic,rear wheel drive,2,crossover,large,regular cab pickup,18,13,2031,30400,15.5,80
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,crew cab pickup,17,13,2031,38470,15.0,101
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,rear wheel drive,4,flex fuel,large,extended cab pickup,18,13,2031,33430,15.5,88
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,rear wheel drive,4,flex fuel,large,crew cab pickup,18,13,2031,41145,15.5,108
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,43395,15.0,114
Toyota,Tundra,2017,regular unleaded,310,8,automatic,rear wheel drive,4,luxury,large,crew cab pickup,19,15,2031,34150,17.0,110
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,rear wheel drive,2,flex fuel,large,regular cab pickup,18,13,2031,30400,15.5,80
Toyota,Tundra,2017,regular unleaded,381,8,automatic,rear wheel drive,4,crossover,large,extended cab pickup,18,13,2031,31620,15.5,83
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,crew cab pickup,17,13,2031,50030,15.0,131
Toyota,Tundra,2017,regular unleaded,381,8,automatic,rear wheel drive,4,"crossover,luxury",large,extended cab pickup,18,13,2031,33100,15.5,87
Toyota,Tundra,2017,regular unleaded,381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,43395,15.0,114
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,rear wheel drive,4,flex fuel,large,extended cab pickup,18,13,2031,31620,15.5,83
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,36480,15.0,96
Toyota,Tundra,2017,regular unleaded,381,8,automatic,rear wheel drive,4,high-performance,large,extended cab pickup,18,13,2031,31290,15.5,82
Toyota,Tundra,2017,regular unleaded,381,8,automatic,rear wheel drive,4,flex fuel,large,extended cab pickup,18,13,2031,33430,15.5,88
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,34340,15.0,90
Toyota,Tundra,2017,regular unleaded,310,8,automatic,four wheel drive,4,luxury,large,crew cab pickup,18,14,2031,37200,16.0,120
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,crew cab pickup,17,13,2031,44195,15.0,116
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,rear wheel drive,4,flex fuel,large,extended cab pickup,18,13,2031,31290,15.5,82
Toyota,Tundra,2017,regular unleaded,381,8,automatic,four wheel drive,4,"flex fuel,luxury",large,extended cab pickup,17,13,2031,34340,15.0,90
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,36150,15.0,95
Toyota,Tundra,2017,regular unleaded,381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,34670,15.0,91
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,rear wheel drive,4,flex fuel,large,extended cab pickup,18,13,2031,33100,15.5,87
Toyota,Tundra,2017,regular unleaded,310,8,automatic,rear wheel drive,4,"crossover,hatchback,factory tuner,performance",large,extended cab pickup,19,15,2031,30020,17.0,97
Toyota,Tundra,2017,regular unleaded,310,8,automatic,four wheel drive,4,unspecified,large,extended cab pickup,18,14,2031,33070,16.0,107
Toyota,Tundra,2017,regular unleaded,381,8,automatic,rear wheel drive,4,flex fuel,large,crew cab pickup,18,13,2031,35420,15.5,93
Toyota,Tundra,2017,regular unleaded,381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,36480,15.0,96
Toyota,Tundra,2017,regular unleaded,381,8,automatic,rear wheel drive,4,flex fuel,large,extended cab pickup,18,13,2031,39280,15.5,103
Toyota,Tundra,2017,regular unleaded,381,8,automatic,four wheel drive,4,luxury,large,extended cab pickup,17,13,2031,36150,15.0,95
Toyota,Tundra,2017,regular unleaded,381,8,automatic,four wheel drive,4,flex fuel,large,crew cab pickup,17,13,2031,46010,15.0,121
Toyota,Tundra,2017,regular unleaded,381,8,automatic,rear wheel drive,4,flex fuel,large,crew cab pickup,18,13,2031,41145,15.5,108
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,2,flex fuel,large,regular cab pickup,17,13,2031,33450,15.0,88
Toyota,Tundra,2017,regular unleaded,381,8,automatic,four wheel drive,4,flex fuel,large,crew cab pickup,17,13,2031,38470,15.0,101
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,automatic,four wheel drive,4,flex fuel,large,extended cab pickup,17,13,2031,34670,15.0,91
Chevrolet,Uplander,2006,regular unleaded,201,6,automatic,front wheel drive,4,unspecified,midsize,passenger minivan,23,16,1385,22750,19.5,113
Chevrolet,Uplander,2006,regular unleaded,201,6,automatic,front wheel drive,4,crossover,midsize,passenger minivan,23,16,1385,28250,19.5,141
Chevrolet,Uplander,2006,regular unleaded,201,6,automatic,front wheel drive,4,"hatchback,hybrid",midsize,passenger minivan,23,16,1385,26250,19.5,131
Chevrolet,Uplander,2006,regular unleaded,201,6,automatic,front wheel drive,4,hatchback,compact,passenger minivan,23,16,1385,19250,19.5,96
Chevrolet,Uplander,2006,regular unleaded,201,6,automatic,front wheel drive,4,unspecified,midsize,cargo minivan,23,16,1385,21150,19.5,105
Chevrolet,Uplander,2006,regular unleaded,201,6,automatic,front wheel drive,4,crossover,midsize,passenger minivan,23,16,1385,30250,19.5,150
Chevrolet,Uplander,2006,regular unleaded,196,6,automatic,all wheel drive,4,luxury,midsize,passenger minivan,21,15,1385,33250,18.0,170
Chevrolet,Uplander,2007,regular unleaded,240,6,automatic,front wheel drive,4,flex fuel,compact,passenger minivan,23,16,1385,20205,19.5,84
Chevrolet,Uplander,2007,regular unleaded,240,6,automatic,front wheel drive,4,flex fuel,midsize,cargo minivan,23,16,1385,22105,19.5,92
Chevrolet,Uplander,2007,regular unleaded,240,6,automatic,front wheel drive,4,flex fuel,midsize,passenger minivan,23,16,1385,23280,19.5,97
Chevrolet,Uplander,2007,regular unleaded,240,6,automatic,front wheel drive,4,flex fuel,midsize,passenger minivan,23,16,1385,27405,19.5,114
Chevrolet,Uplander,2007,regular unleaded,240,6,automatic,front wheel drive,4,flex fuel,midsize,passenger minivan,23,16,1385,33050,19.5,138
Chevrolet,Uplander,2007,regular unleaded,240,6,automatic,front wheel drive,4,flex fuel,midsize,passenger minivan,23,16,1385,29350,19.5,122
Chevrolet,Uplander,2008,regular unleaded,240,6,automatic,front wheel drive,4,flex fuel,compact,passenger minivan,23,16,1385,21540,19.5,90
Chevrolet,Uplander,2008,regular unleaded,240,6,automatic,front wheel drive,4,flex fuel,midsize,passenger minivan,23,16,1385,24250,19.5,101
Chevrolet,Uplander,2008,regular unleaded,240,6,automatic,front wheel drive,4,flex fuel,midsize,cargo minivan,23,16,1385,23080,19.5,96
Chevrolet,Uplander,2008,regular unleaded,240,6,automatic,front wheel drive,4,flex fuel,midsize,passenger minivan,23,16,1385,29330,19.5,122
Aston Martin,V12 Vanquish,2004,premium unleaded (required),460,12,automatic,rear wheel drive,2,"exotic,high-performance",compact,coupe,18,11,259,234260,14.5,509
Aston Martin,V12 Vanquish,2005,premium unleaded (required),460,12,automated_manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,16,10,259,234260,13.0,509
Aston Martin,V12 Vanquish,2005,premium unleaded (required),520,12,automated_manual,rear wheel drive,2,"exotic,factory tuner,high-performance",compact,coupe,16,10,259,255000,13.0,490
Aston Martin,V12 Vanquish,2006,premium unleaded (required),520,12,automated_manual,rear wheel drive,2,"exotic,factory tuner,high-performance",compact,coupe,16,10,259,260000,13.0,500
Aston Martin,V12 Vantage S,2015,premium unleaded (required),565,12,automated_manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,18,12,259,182395,15.0,323
Aston Martin,V12 Vantage S,2016,premium unleaded (required),565,12,automated_manual,rear wheel drive,2,"exotic,high-performance",compact,convertible,18,12,259,198195,15.0,351
Aston Martin,V12 Vantage S,2016,premium unleaded (required),565,12,automated_manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,18,12,259,183695,15.0,325
Aston Martin,V12 Vantage,2011,premium unleaded (required),510,12,manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,17,11,259,191995,14.0,376
Aston Martin,V12 Vantage,2011,premium unleaded (required),510,12,manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,17,11,259,180535,14.0,354
Aston Martin,V12 Vantage,2012,premium unleaded (required),510,12,manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,17,11,259,180535,14.0,354
Aston Martin,V12 Vantage,2012,premium unleaded (required),510,12,manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,17,11,259,195895,14.0,384
Volvo,V40,2002,premium unleaded (required),160,4,automatic,front wheel drive,4,luxury,compact,wagon,27,19,870,24900,23.0,156
Volvo,V40,2003,premium unleaded (required),170,4,automatic,front wheel drive,4,luxury,compact,wagon,27,19,870,24900,23.0,146
Volvo,V40,2004,premium unleaded (required),170,4,automatic,front wheel drive,4,luxury,compact,wagon,27,19,870,25700,23.0,151
Volvo,V40,2004,premium unleaded (required),170,4,automatic,front wheel drive,4,luxury,compact,wagon,27,19,870,29845,23.0,176
Volvo,V50,2009,premium unleaded (recommended),168,5,automatic,front wheel drive,4,luxury,compact,wagon,31,20,870,29800,25.5,177
Volvo,V50,2009,premium unleaded (recommended),227,5,automatic,all wheel drive,4,luxury,compact,wagon,26,18,870,35500,22.0,156
Volvo,V50,2010,premium unleaded (recommended),227,5,manual,all wheel drive,4,luxury,compact,wagon,26,20,870,33050,23.0,146
Volvo,V50,2010,premium unleaded (recommended),168,5,automatic,front wheel drive,4,luxury,compact,wagon,30,21,870,28700,25.5,171
Volvo,V50,2011,regular unleaded,227,5,automatic,front wheel drive,4,luxury,compact,wagon,30,21,870,32850,25.5,145
Volvo,V50,2011,regular unleaded,227,5,automatic,front wheel drive,4,luxury,compact,wagon,30,21,870,29000,25.5,128
Volvo,V60 Cross Country,2015,regular unleaded,250,5,automatic,all wheel drive,4,"crossover,luxury",midsize,wagon,28,20,870,41000,24.0,164
Volvo,V60 Cross Country,2015,regular unleaded,250,5,automatic,all wheel drive,4,"crossover,luxury",midsize,wagon,28,20,870,44650,24.0,179
Volvo,V60 Cross Country,2016,regular unleaded,250,5,automatic,all wheel drive,4,"crossover,luxury",midsize,wagon,28,20,870,41200,24.0,165
Volvo,V60 Cross Country,2016,regular unleaded,250,5,automatic,all wheel drive,4,"crossover,luxury",midsize,wagon,28,20,870,44850,24.0,179
Volvo,V60 Cross Country,2017,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",midsize,wagon,30,22,870,41700,26.0,174
Volvo,V60 Cross Country,2017,regular unleaded,240,4,automatic,all wheel drive,4,"crossover,luxury",midsize,wagon,30,22,870,45350,26.0,189
Volvo,V60,2015,regular unleaded,325,6,automatic,all wheel drive,4,"luxury,high-performance",midsize,wagon,28,19,870,45400,23.5,140
Volvo,V60,2015,regular unleaded,250,5,automatic,all wheel drive,4,luxury,midsize,wagon,29,20,870,37450,24.5,150
Volvo,V60,2015,regular unleaded,240,4,automatic,front wheel drive,4,luxury,midsize,wagon,37,25,870,35750,31.0,149
Volvo,V60,2015,regular unleaded,325,6,automatic,all wheel drive,4,"luxury,high-performance",midsize,wagon,28,19,870,45150,23.5,139
Volvo,V60,2015,regular unleaded,250,5,automatic,all wheel drive,4,luxury,midsize,wagon,29,20,870,37250,24.5,149
Volvo,V60,2015,regular unleaded,240,4,automatic,front wheel drive,4,luxury,midsize,wagon,37,25,870,35950,31.0,150
Volvo,V60,2016,regular unleaded,302,4,automatic,all wheel drive,4,"luxury,performance",midsize,wagon,31,22,870,46050,26.5,152
Volvo,V60,2016,regular unleaded,250,5,automatic,all wheel drive,4,luxury,midsize,wagon,29,20,870,43520,24.5,174
Volvo,V60,2016,regular unleaded,345,6,automatic,all wheel drive,4,"factory tuner,luxury,high-performance",midsize,wagon,27,18,870,61300,22.5,178
Volvo,V60,2016,regular unleaded,250,5,automatic,all wheel drive,4,luxury,midsize,wagon,29,20,870,39600,24.5,158
Volvo,V60,2016,regular unleaded,302,4,automatic,all wheel drive,4,"luxury,performance",midsize,wagon,31,22,870,49450,26.5,164
Volvo,V60,2016,regular unleaded,240,4,automatic,front wheel drive,4,luxury,midsize,wagon,29,25,870,36150,27.0,151
Volvo,V60,2016,regular unleaded,240,4,automatic,front wheel drive,4,luxury,midsize,wagon,29,25,870,41750,27.0,174
Volvo,V60,2016,regular unleaded,325,6,automatic,all wheel drive,4,"luxury,high-performance",midsize,wagon,27,18,870,49200,22.5,151
Volvo,V60,2016,regular unleaded,325,6,automatic,all wheel drive,4,"luxury,high-performance",midsize,wagon,27,18,870,45800,22.5,141
Volvo,V60,2016,regular unleaded,240,4,automatic,front wheel drive,4,luxury,midsize,wagon,29,25,870,38100,27.0,159
Volvo,V60,2016,regular unleaded,250,5,automatic,all wheel drive,4,luxury,midsize,wagon,29,20,870,37650,24.5,151
Volvo,V60,2017,regular unleaded,302,4,automatic,all wheel drive,4,"luxury,performance",midsize,wagon,31,23,870,48950,27.0,162
Volvo,V60,2017,regular unleaded,240,4,automatic,front wheel drive,4,"luxury,performance",midsize,wagon,36,25,870,36150,30.5,151
Volvo,V60,2017,regular unleaded,240,4,automatic,front wheel drive,4,"luxury,performance",midsize,wagon,36,25,870,41750,30.5,174
Volvo,V60,2017,regular unleaded,240,4,automatic,front wheel drive,4,"luxury,performance",midsize,wagon,36,25,870,38100,30.5,159
Volvo,V70,2008,premium unleaded (recommended),235,6,automatic,front wheel drive,4,luxury,midsize,wagon,24,16,870,32465,20.0,138
Volvo,V70,2009,premium unleaded (recommended),235,6,automatic,front wheel drive,4,luxury,midsize,wagon,25,16,870,32900,20.5,140
Volvo,V70,2010,premium unleaded (recommended),235,6,automatic,front wheel drive,4,luxury,midsize,wagon,27,18,870,33550,22.5,143
Volvo,V70,2010,premium unleaded (recommended),235,6,automatic,front wheel drive,4,luxury,midsize,wagon,27,18,870,38000,22.5,162
Aston Martin,V8 Vantage,2014,premium unleaded (required),430,8,manual,rear wheel drive,2,"exotic,high-performance",compact,convertible,19,13,259,145200,16.0,338
Aston Martin,V8 Vantage,2014,premium unleaded (required),420,8,manual,rear wheel drive,2,"exotic,high-performance",compact,convertible,19,13,259,131200,16.0,312
Aston Martin,V8 Vantage,2014,premium unleaded (required),430,8,manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,19,13,259,130700,16.0,304
Aston Martin,V8 Vantage,2014,premium unleaded (required),420,8,automated_manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,21,14,259,122400,17.5,291
Aston Martin,V8 Vantage,2014,premium unleaded (required),420,8,manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,19,13,259,116700,16.0,278
Aston Martin,V8 Vantage,2014,premium unleaded (required),420,8,automated_manual,rear wheel drive,2,"exotic,high-performance",compact,convertible,21,14,259,136900,17.5,326
Aston Martin,V8 Vantage,2014,premium unleaded (required),430,8,automated_manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,21,14,259,136400,17.5,317
Aston Martin,V8 Vantage,2014,premium unleaded (required),430,8,automated_manual,rear wheel drive,2,"exotic,high-performance",compact,convertible,21,14,259,150900,17.5,351
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,manual,rear wheel drive,2,"exotic,high-performance",compact,convertible,19,13,259,147495,16.0,343
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,19,13,259,132995,16.0,309
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,8,manual,rear wheel drive,2,"exotic,high-performance",compact,coupe,19,13,259,98200,16.0,228
